p,q,T
34704.29000000,0.01441100,1625682473320
34704.29000000,0.00848100,1625682474312
34703.32000000,0.00593000,1625682474312
34695.71000000,0.01441200,1625682475310
34687.51000000,0.01441200,1625682476269
34687.51000000,0.01520300,1625682476373
34687.51000000,0.01441200,1625682477268
34686.86000000,0.01441200,1625682478291
34686.18000000,0.01441200,1625682479271
34683.72000000,0.01441200,1625682480269
34683.68000000,0.01189100,1625682481274
34704.11000000,0.01441100,1625682484313
34704.11000000,0.01441000,1625682485336
34704.83000000,0.01441000,1625682487300
34704.83000000,0.00773700,1625682487317
34704.83000000,0.01441000,1625682488298
34704.83000000,0.01367200,1625682489295
34695.70000000,0.01441200,1625682489382
34685.00000000,0.01441300,1625682490276
34702.99000000,0.01441200,1625682491285
34739.99000000,0.00284100,1625682491320
34695.69000000,0.01441200,1625682491383
34685.23000000,0.01441300,1625682492276
34684.42000000,0.01441300,1625682493274
34700.17000000,0.01441200,1625682494299
34700.17000000,0.01441200,1625682495288
34700.17000000,0.01416400,1625682495335
34695.95000000,0.01441400,1625682497288
34696.99000000,0.01441300,1625682499289
34692.21000000,0.01441300,1625682499393
34681.27000000,0.01441400,1625682500274
34695.64000000,0.01441400,1625682501289
34688.72000000,0.01441400,1625682501405
34681.02000000,0.00779700,1625682502265
34681.02000000,0.00661700,1625682502265
34696.57000000,0.01441300,1625682503285
34699.24000000,0.01441300,1625682504283
34699.24000000,0.03196700,1625682504446
34692.99000000,0.01003900,1625682504446
34692.99000000,0.00437400,1625682504507
34681.80000000,0.01441300,1625682505264
34700.82000000,0.01441200,1625682506294
34700.82000000,0.00461800,1625682506508
34700.82000000,0.01441200,1625682507289
34700.82000000,0.00258100,1625682507312
34693.98000000,0.01441200,1625682507552
34684.43000000,0.00621800,1625682508271
34700.01000000,0.01441200,1625682510282
34700.00000000,0.01441200,1625682511291
34700.01000000,0.01441200,1625682512282
34693.37000000,0.01441200,1625682512675
34685.00000000,0.01304600,1625682513263
34685.00000000,0.01168000,1625682513622
34700.01000000,0.01441200,1625682514292
34693.37000000,0.01441200,1625682514621
34686.76000000,0.01441200,1625682515266
34702.17000000,0.01441200,1625682516298
34702.17000000,0.01441200,1625682517288
34702.58000000,0.01441200,1625682518290
34694.99000000,0.01441200,1625682518583
34686.77000000,0.01204800,1625682519275
34686.77000000,0.00236500,1625682519275
34686.77000000,0.01241500,1625682519480
34699.99000000,0.01441300,1625682520284
34692.20000000,0.01441300,1625682520601
34683.25000000,0.01441300,1625682521267
34681.52000000,0.01441300,1625682522269
34696.56000000,0.01441500,1625682523288
34687.73000000,0.01441500,1625682523601
34681.61000000,0.01441500,1625682524273
34695.07000000,0.01441500,1625682525286
34687.73000000,0.00584800,1625682525617
34687.73000000,0.00856700,1625682525677
34681.61000000,0.01369200,1625682526266
34694.74000000,0.01441500,1625682527289
34687.73000000,0.01441500,1625682527628
34681.80000000,0.01441500,1625682528264
34681.80000000,0.00438600,1625682529264
34681.80000000,0.01002900,1625682529264
34681.80000000,0.00877200,1625682530269
34695.71000000,0.01441500,1625682531285
34695.71000000,0.01441500,1625682532286
34695.71000000,0.02617400,1625682532684
34695.71000000,0.01441500,1625682533283
34687.73000000,0.00237900,1625682533768
34697.63000000,0.01441400,1625682535289
34697.63000000,0.01646800,1625682535772
34697.63000000,0.01441400,1625682536289
34690.01000000,0.00848800,1625682536776
34690.01000000,0.01441400,1625682537718
34683.68000000,0.01441200,1625682538268
34684.73000000,0.00523200,1625682539267
34684.73000000,0.00918000,1625682539267
34684.73000000,0.00715600,1625682539724
34700.83000000,0.01441200,1625682540314
34700.83000000,0.01566100,1625682540790
34700.83000000,0.01441200,1625682541288
34700.34000000,0.01441200,1625682542291
34700.34000000,0.01441200,1625682543284
34694.07000000,0.00952700,1625682543841
34694.07000000,0.00486900,1625682543899
34695.68000000,0.01441500,1625682546289
34694.02000000,0.01441500,1625682547290
34694.08000000,0.01110500,1625682548289
34694.08000000,0.00331000,1625682548289
34686.77000000,0.01441500,1625682548815
34679.20000000,0.01441600,1625682549275
34679.20000000,0.01308000,1625682549544
34679.20000000,0.01441600,1625682550265
34694.00000000,0.01441600,1625682551288
34686.00000000,0.00496900,1625682551886
34692.45000000,0.01441600,1625682553290
34692.45000000,0.01441600,1625682554289
34685.41000000,0.01441600,1625682554889
34678.99000000,0.01441600,1625682555277
34678.99000000,0.01441600,1625682556266
34678.99000000,0.00344700,1625682557269
34695.71000000,0.01441500,1625682559292
34695.71000000,0.01441300,1625682560290
34695.07000000,0.01441400,1625682561289
34695.07000000,0.01441500,1625682562290
34695.01000000,0.00347600,1625682563297
34688.01000000,0.01441500,1625682563911
34680.00000000,0.01441500,1625682564267
34680.06000000,0.00251500,1625682565268
34680.06000000,0.01441500,1625682566266
34693.31000000,0.01441500,1625682567289
34686.77000000,0.01441500,1625682568105
34677.91000000,0.01441500,1625682568269
34693.31000000,0.01441500,1625682569287
34693.06000000,0.01441500,1625682570286
34693.06000000,0.01441500,1625682571287
34686.77000000,0.01441500,1625682572284
34700.97000000,0.01440900,1625682576320
34691.47000000,0.00349400,1625682577271
34708.15000000,0.01440900,1625682578295
34708.15000000,0.01440900,1625682579287
34708.15000000,0.01440900,1625682580288
34701.99000000,0.01440900,1625682581299
34690.18000000,0.01441000,1625682582283
34705.98000000,0.01441000,1625682583295
34705.98000000,0.01441000,1625682584291
34707.21000000,0.01233500,1625682585293
34706.00000000,0.01441200,1625682586295
34693.14000000,0.01441300,1625682586382
34684.16000000,0.01441400,1625682587281
34701.99000000,0.01441200,1625682588301
34702.10000000,0.00637800,1625682589297
34695.22000000,0.01441200,1625682590328
34684.19000000,0.01441300,1625682591280
34700.00000000,0.01441300,1625682592289
34704.55000000,0.00760400,1625682593294
34697.51000000,0.01441100,1625682593399
34686.47000000,0.01441100,1625682594269
34704.54000000,0.01101500,1625682595299
34697.51000000,0.01441100,1625682595411
34686.77000000,0.01007300,1625682596269
34710.00000000,0.01440800,1625682598312
34713.67000000,0.01440600,1625682599296
34708.82000000,0.01440600,1625682599416
34700.55000000,0.01440600,1625682600269
34700.14000000,0.01228500,1625682601269
34718.99000000,0.01440700,1625682602303
34705.99000000,0.01440700,1625682602419
34695.26000000,0.01440800,1625682603296
34710.41000000,0.01440900,1625682604301
34710.41000000,0.01440800,1625682605294
34713.67000000,0.01440800,1625682606320
34704.12000000,0.01440800,1625682606527
34707.78000000,0.00999000,1625682607387
34707.78000000,0.00324100,1625682607470
34707.78000000,0.01440600,1625682608472
34696.96000000,0.00843100,1625682609269
34707.78000000,0.00423400,1625682609472
34739.99000000,0.01000000,1625682610340
34715.97000000,0.01440600,1625682613294
34715.97000000,0.01440600,1625682614294
34749.99000000,0.00901600,1625682614757
34717.47000000,0.01440600,1625682616302
34718.15000000,0.00311500,1625682617296
34709.99000000,0.01440600,1625682617517
34703.84000000,0.01440500,1625682618270
34703.84000000,0.01440500,1625682619268
34703.84000000,0.00542800,1625682620270
34720.00000000,0.01440500,1625682621296
34720.00000000,0.01440500,1625682622292
34710.87000000,0.01440500,1625682622624
34701.81000000,0.00620400,1625682623278
34718.00000000,0.01440600,1625682626298
34718.00000000,0.01440600,1625682627304
34717.69000000,0.01440600,1625682628290
34717.69000000,0.01440600,1625682629294
34717.69000000,0.01440600,1625682630294
34749.99000000,0.00510300,1625682630617
34759.99000000,0.00209700,1625682630617
34717.69000000,0.01296000,1625682631299
34710.13000000,0.01440600,1625682632995
34701.99000000,0.01440600,1625682633271
34701.99000000,0.00720000,1625682633561
34701.81000000,0.01440600,1625682634275
34702.14000000,0.01440500,1625682635270
34702.14000000,0.00576300,1625682635605
34718.00000000,0.01440500,1625682636299
34719.00000000,0.01440500,1625682637299
34719.21000000,0.01440500,1625682638305
34718.99000000,0.01440500,1625682639293
34718.00000000,0.01017600,1625682640290
34709.99000000,0.01440600,1625682641168
34702.07000000,0.01440600,1625682641272
34701.99000000,0.01440600,1625682642271
34701.99000000,0.00807900,1625682643270
34715.94000000,0.01440700,1625682644300
34706.64000000,0.01440700,1625682645236
34700.00000000,0.01441000,1625682645236
34699.91000000,0.00332900,1625682645269
34715.97000000,0.01440700,1625682646294
34715.97000000,0.01440700,1625682647293
34706.63000000,0.01220100,1625682648238
34704.88000000,0.01440800,1625682650386
34698.29000000,0.01441000,1625682651281
34711.90000000,0.01440800,1625682652301
34712.73000000,0.01440600,1625682653294
34709.90000000,0.01440600,1625682653637
34698.26000000,0.00629400,1625682654273
34715.96000000,0.01440600,1625682655299
34709.90000000,0.01440600,1625682655640
34699.53000000,0.01367900,1625682656272
34715.96000000,0.01440600,1625682658298
34715.28000000,0.01440600,1625682659307
34709.90000000,0.01440600,1625682659704
34700.74000000,0.01177300,1625682660284
34714.95000000,0.01440600,1625682662322
34714.95000000,0.01440600,1625682663295
34714.95000000,0.01440700,1625682664293
34712.73000000,0.01440800,1625682665292
34712.73000000,0.01440800,1625682666296
34712.73000000,0.01440800,1625682667295
34703.59000000,0.01440800,1625682667723
34696.92000000,0.01440800,1625682668273
34696.92000000,0.01440800,1625682669273
34710.87000000,0.01441100,1625682670298
34696.22000000,0.01441100,1625682670731
34690.00000000,0.01442000,1625682670731
34683.36000000,0.01441500,1625682671289
34702.41000000,0.01441400,1625682672292
34696.78000000,0.01441400,1625682673295
34697.60000000,0.00385100,1625682674299
34698.87000000,0.01312500,1625682675292
34697.60000000,0.01441400,1625682676296
34689.18000000,0.01441400,1625682677774
34679.42000000,0.01441400,1625682678271
34679.41000000,0.01441500,1625682679289
34678.47000000,0.01441500,1625682680283
34678.47000000,0.01441500,1625682681272
34694.28000000,0.01441500,1625682682305
34694.28000000,0.01441500,1625682683295
34711.92000000,0.01440800,1625682685301
34703.59000000,0.01440800,1625682685865
34695.50000000,0.01440700,1625682686273
34695.50000000,0.01440600,1625682687277
34716.22000000,0.01440600,1625682688298
34715.80000000,0.01440600,1625682689296
34709.90000000,0.01440600,1625682689872
34697.03000000,0.01440600,1625682690273
34714.95000000,0.01440600,1625682691303
34713.89000000,0.01440600,1625682692298
34709.90000000,0.01440600,1625682692883
34697.03000000,0.01440900,1625682693285
34697.03000000,0.00961000,1625682694274
34713.47000000,0.01440700,1625682695300
34713.47000000,0.01440700,1625682696294
34713.47000000,0.01440700,1625682697299
34707.56000000,0.01440700,1625682698262
34696.02000000,0.00434500,1625682698274
34707.56000000,0.01006200,1625682699008
34696.40000000,0.01052500,1625682699275
34711.92000000,0.01440700,1625682700297
34711.92000000,0.01440700,1625682701294
34712.73000000,0.01440900,1625682702296
34710.22000000,0.00786100,1625682703303
34710.00000000,0.01440900,1625682704299
34710.00000000,0.01440900,1625682705296
34710.00000000,0.00769500,1625682706296
34701.42000000,0.01440900,1625682706896
34690.72000000,0.01440800,1625682707278
34690.72000000,0.01440800,1625682708275
34711.63000000,0.01440700,1625682709305
34713.47000000,0.01440700,1625682710301
34706.19000000,0.01440700,1625682710966
34695.71000000,0.01440700,1625682711273
34695.59000000,0.01440700,1625682712273
34695.59000000,0.01440900,1625682713288
34709.94000000,0.01441100,1625682714297
34709.91000000,0.01441100,1625682715309
34707.56000000,0.00305200,1625682716300
34705.48000000,0.01441100,1625682717298
34706.37000000,0.01441100,1625682718294
34706.37000000,0.01441100,1625682719298
34706.37000000,0.00419100,1625682720299
34696.28000000,0.01441100,1625682721051
34690.72000000,0.01440900,1625682721296
34692.00000000,0.01440900,1625682722275
34692.02000000,0.01440900,1625682723276
34690.73000000,0.01440900,1625682724274
34709.94000000,0.01440900,1625682725295
34702.58000000,0.01440900,1625682726130
34691.63000000,0.01440900,1625682726276
34691.63000000,0.00211900,1625682727286
34709.49000000,0.01440900,1625682728294
34707.62000000,0.01440900,1625682729300
34707.07000000,0.01440900,1625682730298
34707.06000000,0.00546100,1625682731297
34700.97000000,0.01440900,1625682732092
34689.99000000,0.01440900,1625682732275
34690.27000000,0.01026900,1625682733277
34700.97000000,0.00284100,1625682734069
34707.06000000,0.01440900,1625682734301
34700.97000000,0.01440900,1625682735216
34689.19000000,0.01440900,1625682735274
34689.19000000,0.00476000,1625682736309
34706.00000000,0.01440900,1625682738331
34706.00000000,0.01441000,1625682739328
34702.55000000,0.01441200,1625682740331
34702.30000000,0.01441200,1625682742327
34702.30000000,0.01441200,1625682743331
34695.62000000,0.01441200,1625682744307
34702.55000000,0.00657300,1625682745334
34695.99000000,0.00245500,1625682747345
34694.03000000,0.01441200,1625682749353
34686.63000000,0.01441200,1625682750283
34686.65000000,0.01441200,1625682751309
34685.33000000,0.00880500,1625682752283
34702.29000000,0.01441200,1625682754332
34702.55000000,0.01441200,1625682755334
34702.54000000,0.01441200,1625682756334
34693.02000000,0.01441300,1625682756477
34684.73000000,0.00864700,1625682756645
34684.73000000,0.01133100,1625682757284
34700.97000000,0.01441300,1625682759333
34692.99000000,0.01441300,1625682759579
34684.03000000,0.01441300,1625682760286
34700.21000000,0.01441300,1625682761328
34700.90000000,0.01441300,1625682762342
34692.98000000,0.01441300,1625682762593
34684.73000000,0.01441200,1625682763284
34702.55000000,0.01441000,1625682764332
34702.55000000,0.01441000,1625682765329
34707.51000000,0.01441000,1625682766334
34709.91000000,0.01440900,1625682767335
34700.89000000,0.01440900,1625682767698
34690.66000000,0.01440900,1625682768284
34692.16000000,0.01440900,1625682769289
34709.91000000,0.01440900,1625682770326
34701.42000000,0.00559200,1625682770762
34708.64000000,0.01440900,1625682772341
34701.38000000,0.00895300,1625682772819
34707.39000000,0.01440900,1625682774331
34707.66000000,0.00743800,1625682775329
34701.34000000,0.01440900,1625682777936
34692.08000000,0.01440900,1625682778284
34692.08000000,0.00748800,1625682779283
34707.56000000,0.01440900,1625682780331
34707.56000000,0.01440900,1625682781336
34701.31000000,0.01440900,1625682782122
34692.15000000,0.01440900,1625682782287
34711.90000000,0.01440800,1625682788335
34706.00000000,0.01440700,1625682789350
34706.18000000,0.01440700,1625682791382
34698.13000000,0.00509700,1625682792285
34707.55000000,0.01440700,1625682793382
34699.33000000,0.00834000,1625682794286
34707.56000000,0.01440700,1625682795345
34713.60000000,0.01440700,1625682796336
34707.55000000,0.01440700,1625682796404
34698.13000000,0.00755600,1625682797309
34713.47000000,0.01440600,1625682800333
34713.47000000,0.01440600,1625682801332
34714.95000000,0.01440700,1625682802334
34714.95000000,0.01440700,1625682803338
34707.73000000,0.01440700,1625682803656
34698.62000000,0.01440700,1625682804287
34715.29000000,0.01440700,1625682805333
34707.73000000,0.01440700,1625682805674
34698.62000000,0.01440700,1625682806286
34699.31000000,0.01440700,1625682807286
34699.31000000,0.00522600,1625682808285
34716.17000000,0.01440600,1625682809345
34716.17000000,0.01440600,1625682810334
34716.17000000,0.01440600,1625682811332
34716.00000000,0.01440600,1625682812335
34716.00000000,0.00223300,1625682813336
34708.35000000,0.01440600,1625682813799
34700.96000000,0.01440600,1625682814285
34716.25000000,0.01440600,1625682815332
34708.35000000,0.01440600,1625682815997
34700.51000000,0.01440600,1625682816287
34700.51000000,0.00608000,1625682817286
34716.25000000,0.01440600,1625682818332
34708.36000000,0.01440600,1625682819359
34716.25000000,0.01440600,1625682820364
34716.25000000,0.00624400,1625682821333
34708.35000000,0.01440600,1625682822307
34708.35000000,0.01440600,1625682822307
34700.91000000,0.01440600,1625682823286
34708.35000000,0.01440600,1625682824392
34708.35000000,0.01275400,1625682827398
34715.30000000,0.01440600,1625682829335
34715.30000000,0.01440600,1625682830330
34715.30000000,0.01440600,1625682831336
34708.35000000,0.01440600,1625682831472
34700.96000000,0.00409100,1625682832287
34708.35000000,0.01440600,1625682834531
34701.07000000,0.00871300,1625682835286
34716.00000000,0.01440600,1625682836344
34716.00000000,0.01440600,1625682837334
34715.99000000,0.01440600,1625682838342
34708.35000000,0.01440600,1625682838782
34701.05000000,0.00844800,1625682839287
34708.35000000,0.00595800,1625682839722
34701.05000000,0.01332600,1625682840288
34710.30000000,0.00406500,1625682841814
34716.17000000,0.01440500,1625682843335
34716.25000000,0.01440500,1625682844342
34714.73000000,0.01441000,1625682845342
34714.73000000,0.01441000,1625682846335
34714.73000000,0.01217900,1625682847338
34700.15000000,0.01441000,1625682847827
34692.13000000,0.01441000,1625682848290
34693.93000000,0.01440900,1625682849289
34712.33000000,0.01440900,1625682850338
34710.31000000,0.01440900,1625682851334
34701.29000000,0.01440900,1625682851938
34692.13000000,0.01357600,1625682852311
34710.30000000,0.01440900,1625682853341
34701.28000000,0.01440900,1625682853943
34692.99000000,0.00976300,1625682854310
34708.34000000,0.01440900,1625682855340
34701.26000000,0.01440900,1625682856009
34692.00000000,0.00252300,1625682856288
34708.46000000,0.01440900,1625682858338
34701.26000000,0.01440900,1625682859013
34693.05000000,0.01282000,1625682859288
34710.47000000,0.01440900,1625682860334
34710.47000000,0.01440900,1625682861335
34712.32000000,0.01440900,1625682862340
34707.99000000,0.01440900,1625682863335
34707.01000000,0.01440900,1625682864333
34707.01000000,0.01204100,1625682865347
34701.23000000,0.01440900,1625682865977
34692.00000000,0.01440900,1625682866289
34712.32000000,0.01440900,1625682867339
34701.21000000,0.01440900,1625682868040
34690.63000000,0.01440900,1625682868312
34709.98000000,0.01440900,1625682869334
34707.03000000,0.01240800,1625682870336
34701.20000000,0.01440900,1625682871007
34691.55000000,0.01440900,1625682871312
34704.91000000,0.01440900,1625682872338
34704.67000000,0.00891300,1625682873340
34701.18000000,0.01440900,1625682874047
34691.43000000,0.00618100,1625682874290
34690.64000000,0.01278900,1625682875290
34704.62000000,0.01440900,1625682877337
34701.14000000,0.01440900,1625682878267
34690.64000000,0.01440900,1625682878289
34690.64000000,0.01049600,1625682879289
34704.67000000,0.01440900,1625682881339
34701.15000000,0.01440900,1625682882355
34701.12000000,0.01440900,1625682883358
34701.11000000,0.01440900,1625682884359
34690.63000000,0.01440900,1625682885290
34704.59000000,0.01440900,1625682886335
34704.59000000,0.01440900,1625682887336
34705.01000000,0.01087100,1625682888340
34701.08000000,0.01029400,1625682888401
34701.08000000,0.01440900,1625682889402
34691.57000000,0.01440900,1625682890292
34704.91000000,0.01440900,1625682892333
34704.91000000,0.01440900,1625682893339
34704.91000000,0.01440900,1625682894343
34701.07000000,0.01440900,1625682894481
34692.13000000,0.01440900,1625682896291
34705.22000000,0.01440900,1625682898334
34705.22000000,0.01440900,1625682899336
34705.90000000,0.00293300,1625682900348
34701.07000000,0.01440900,1625682900488
34694.56000000,0.01440900,1625682901291
34707.95000000,0.01440800,1625682902337
34704.43000000,0.00229900,1625682902611
34704.43000000,0.00813100,1625682903560
34710.10000000,0.01440800,1625682907341
34710.00000000,0.01440800,1625682908336
34739.99000000,0.00720300,1625682908771
34704.40000000,0.01440800,1625682908885
34694.34000000,0.01440800,1625682909299
34710.00000000,0.01440800,1625682910341
34704.39000000,0.01440800,1625682910676
34693.92000000,0.00576400,1625682910863
34693.92000000,0.01440800,1625682911316
34708.82000000,0.01440800,1625682912336
34710.24000000,0.01440800,1625682913342
34704.35000000,0.00623700,1625682913695
34712.14000000,0.01440800,1625682915336
34710.52000000,0.01440800,1625682916340
34710.58000000,0.01440800,1625682918344
34704.35000000,0.01440800,1625682918764
34695.70000000,0.01440800,1625682919292
34695.69000000,0.01440800,1625682920291
34710.58000000,0.01440800,1625682921336
34710.52000000,0.01440800,1625682922338
34709.75000000,0.01176300,1625682923337
34704.30000000,0.01440800,1625682923720
34695.62000000,0.01440800,1625682924291
34694.30000000,0.01440800,1625682925313
34709.99000000,0.01440800,1625682926341
34709.99000000,0.01440800,1625682927340
34703.96000000,0.01440800,1625682927811
34692.99000000,0.00880100,1625682928292
34709.75000000,0.01440800,1625682929344
34704.24000000,0.01440800,1625682929816
34694.15000000,0.01440800,1625682930293
34696.22000000,0.01440800,1625682931292
34696.22000000,0.01233600,1625682932292
34710.24000000,0.01440700,1625682933338
34710.24000000,0.01440800,1625682934341
34710.35000000,0.01440800,1625682935342
34709.84000000,0.01440800,1625682936342
34710.35000000,0.01440800,1625682937340
34710.35000000,0.00579900,1625682938347
34705.25000000,0.01440800,1625682939021
34700.05000000,0.01440700,1625682939293
34706.99000000,0.01440200,1625682940312
34724.89000000,0.01440200,1625682942336
34719.40000000,0.01440200,1625682943093
34704.24000000,0.01440200,1625682943295
34704.24000000,0.01440200,1625682944293
34704.24000000,0.00740000,1625682945319
34723.66000000,0.01440200,1625682946339
34724.72000000,0.01440200,1625682947338
34719.39000000,0.00225800,1625682948142
34724.25000000,0.01440200,1625682949345
34724.25000000,0.01440200,1625682950340
34719.39000000,0.01440200,1625682951223
34705.26000000,0.01440200,1625682951293
34724.45000000,0.01440200,1625682952347
34724.89000000,0.01440200,1625682953344
34724.89000000,0.00811300,1625682954342
34719.39000000,0.01440200,1625682955174
34709.64000000,0.01440200,1625682955293
34708.45000000,0.00217700,1625682956293
34724.91000000,0.01440200,1625682957343
34724.91000000,0.01262800,1625682958341
34719.39000000,0.01440200,1625682958399
34709.65000000,0.01440200,1625682959294
34709.66000000,0.00536900,1625682960295
34724.91000000,0.01440200,1625682962338
34719.39000000,0.01440200,1625682962497
34709.66000000,0.01440200,1625682963295
34724.89000000,0.01440200,1625682964344
34724.91000000,0.01440200,1625682965342
34724.91000000,0.01440400,1625682966341
34721.47000000,0.01199600,1625682967353
34714.45000000,0.01440400,1625682967504
34702.71000000,0.01440400,1625682968295
34702.72000000,0.01440400,1625682969296
34702.72000000,0.01440400,1625682970293
34720.51000000,0.01440400,1625682971346
34720.51000000,0.01440400,1625682972339
34720.36000000,0.01440400,1625682973341
34720.36000000,0.01440400,1625682974338
34713.18000000,0.01440400,1625682974647
34703.96000000,0.01440400,1625682975294
34721.01000000,0.01440500,1625682977342
34721.02000000,0.01440500,1625682978344
34720.51000000,0.01440800,1625682980347
34705.26000000,0.01440800,1625682980775
34695.74000000,0.01440800,1625682981318
34697.62000000,0.01440800,1625682982295
34697.62000000,0.01440700,1625682983297
34697.62000000,0.00559800,1625682984319
34704.90000000,0.00881000,1625682984772
34697.79000000,0.00488100,1625682985296
34714.93000000,0.01440800,1625682986391
34714.96000000,0.01440800,1625682987396
34714.96000000,0.01440800,1625682988361
34720.30000000,0.00941100,1625682990342
34719.21000000,0.01440600,1625682991341
34719.15000000,0.00620300,1625682992340
34706.02000000,0.01440700,1625682995053
34700.15000000,0.01440700,1625682995317
34719.40000000,0.01440700,1625682996338
34719.40000000,0.01440700,1625682997370
34707.22000000,0.01440700,1625682998163
34699.49000000,0.01440700,1625682998315
34699.49000000,0.01440700,1625682999293
34716.27000000,0.01440800,1625683000341
34715.53000000,0.01440600,1625683001339
34716.73000000,0.00810200,1625683002348
34704.26000000,0.01440800,1625683003117
34696.60000000,0.01440800,1625683003296
34714.45000000,0.01440800,1625683004345
34704.26000000,0.01398000,1625683005182
34704.26000000,0.00406700,1625683006123
34703.81000000,0.01414600,1625683007124
34717.51000000,0.01440800,1625683008345
34716.65000000,0.01440800,1625683009342
34716.49000000,0.01440700,1625683010348
34705.94000000,0.01440700,1625683011205
34699.79000000,0.01440700,1625683011295
34699.79000000,0.01440500,1625683012297
34719.41000000,0.01440500,1625683013345
34719.41000000,0.01440500,1625683014344
34719.41000000,0.01440500,1625683015343
34711.02000000,0.01440500,1625683018389
34703.82000000,0.01440500,1625683019295
34720.35000000,0.01440500,1625683020340
34711.02000000,0.01440500,1625683020440
34704.03000000,0.01440500,1625683021296
34704.03000000,0.01440500,1625683022297
34704.03000000,0.00780100,1625683023295
34720.04000000,0.01440500,1625683025345
34720.04000000,0.01440500,1625683026340
34720.35000000,0.01440500,1625683027344
34711.47000000,0.01440500,1625683027706
34704.03000000,0.01440500,1625683028297
34720.35000000,0.01440500,1625683029340
34711.47000000,0.00931900,1625683029797
34711.52000000,0.01440500,1625683032797
34704.01000000,0.00520500,1625683033299
34720.73000000,0.01440400,1625683035341
34720.73000000,0.01440400,1625683036342
34720.73000000,0.01440400,1625683037350
34720.73000000,0.01440400,1625683038342
34722.39000000,0.01440400,1625683039341
34714.45000000,0.01440400,1625683040058
34703.82000000,0.01324000,1625683040297
34722.39000000,0.01440400,1625683041342
34714.45000000,0.01440400,1625683042094
34702.34000000,0.01440400,1625683042297
34721.69000000,0.01440400,1625683043344
34712.85000000,0.01440400,1625683044070
34702.34000000,0.00905000,1625683044298
34720.17000000,0.01440400,1625683047340
34712.85000000,0.01440400,1625683048199
34706.37000000,0.01440400,1625683048297
34720.84000000,0.01440400,1625683049342
34719.41000000,0.01440400,1625683052344
34719.41000000,0.01440400,1625683053343
34719.41000000,0.01440400,1625683054345
34712.83000000,0.01440400,1625683054466
34701.82000000,0.00666700,1625683055297
34712.83000000,0.00773700,1625683055414
34701.82000000,0.01440400,1625683056297
34719.40000000,0.01440400,1625683057341
34719.40000000,0.01440400,1625683058342
34719.40000000,0.00960200,1625683059342
34712.83000000,0.01440400,1625683059406
34712.84000000,0.01440400,1625683060360
34720.00000000,0.00493200,1625683061342
34712.83000000,0.01440400,1625683061617
34703.20000000,0.01440400,1625683062299
34703.20000000,0.01440400,1625683063298
34720.61000000,0.01440300,1625683064345
34720.62000000,0.01440400,1625683065341
34712.86000000,0.01440400,1625683065609
34704.02000000,0.01320500,1625683066298
34726.03000000,0.01440200,1625683067345
34719.39000000,0.01440200,1625683067613
34722.29000000,0.01440000,1625683069553
34712.83000000,0.00335200,1625683070297
34722.89000000,0.01440400,1625683076348
34722.58000000,0.01440400,1625683077353
34722.45000000,0.01440500,1625683078347
34712.20000000,0.00994200,1625683078667
34721.60000000,0.01440300,1625683082346
34725.34000000,0.01440300,1625683083346
34725.34000000,0.01440300,1625683084344
34725.34000000,0.00307800,1625683085343
34724.67000000,0.00714200,1625683086362
34717.33000000,0.01440300,1625683087738
34707.46000000,0.01440300,1625683088301
34707.48000000,0.01440300,1625683089299
34708.10000000,0.01142600,1625683090322
34717.26000000,0.00297700,1625683090745
34717.26000000,0.01426800,1625683091749
34704.90000000,0.00934100,1625683092299
34724.55000000,0.01440300,1625683093354
34724.34000000,0.01440300,1625683094347
34722.62000000,0.01440300,1625683095346
34715.45000000,0.01440300,1625683095867
34705.40000000,0.01440300,1625683096299
34705.40000000,0.01220100,1625683097299
34724.55000000,0.01440200,1625683098344
34724.55000000,0.01440400,1625683099343
34714.79000000,0.01440400,1625683099927
34701.12000000,0.01440500,1625683100326
34721.67000000,0.01440500,1625683101346
34721.67000000,0.01440600,1625683102342
34721.67000000,0.01440600,1625683103346
34720.86000000,0.01440600,1625683104343
34718.35000000,0.01440600,1625683105344
34709.74000000,0.01440600,1625683106088
34701.16000000,0.01440500,1625683106301
34701.08000000,0.01440600,1625683107323
34718.35000000,0.01440600,1625683108355
34709.74000000,0.01440600,1625683109119
34701.18000000,0.01440600,1625683109300
34718.35000000,0.01440600,1625683110344
34718.34000000,0.01440600,1625683111344
34718.34000000,0.01440600,1625683112346
34720.86000000,0.01440600,1625683113349
34710.11000000,0.01440600,1625683114165
34701.19000000,0.01440600,1625683114327
34700.47000000,0.01440600,1625683115304
34718.50000000,0.01440500,1625683116356
34710.11000000,0.01440600,1625683117204
34702.07000000,0.01440600,1625683117300
34718.35000000,0.01440600,1625683118346
34720.81000000,0.01440600,1625683119349
34710.11000000,0.01440600,1625683120243
34702.07000000,0.01440600,1625683120300
34720.38000000,0.01440600,1625683121348
34718.98000000,0.01440600,1625683122346
34710.12000000,0.01440600,1625683123356
34709.75000000,0.01440600,1625683125386
34702.12000000,0.00597700,1625683126301
34709.75000000,0.01440600,1625683128392
34711.50000000,0.00650100,1625683131403
34720.35000000,0.01440500,1625683132346
34720.35000000,0.01440500,1625683133350
34720.35000000,0.01440500,1625683134355
34711.35000000,0.01440500,1625683134479
34703.04000000,0.01440500,1625683135302
34718.34000000,0.01440500,1625683136345
34711.35000000,0.00745900,1625683136483
34718.34000000,0.01440500,1625683138346
